,gender,seniorcitizen,partner,dependents,tenure,phoneservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,monthlycharges,totalcharges,churn
5176,Female,0,No,Yes,-0.2594354906780068,No,Yes,No,No,Yes,No,Yes,Month-to-month,-0.6302096729819263,-0.49974302606054005,No
5177,Male,1,Yes,No,0.14776814652229667,Yes,No,No,No,No,No,Yes,Month-to-month,0.642726829145324,0.3272984731733574,Yes
5178,Female,0,Yes,No,0.8400143297628127,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,1.4686399382278874,1.5169923315080036,No
5179,Male,0,No,No,-1.1960038562387048,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,0.15249671409631763,-0.9213594822340566,Yes
5180,Female,0,No,No,1.4508197855632678,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,-0.013682985920294679,0.997014143629485,No
5181,Male,0,Yes,Yes,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.8654076271675846,1.8167320064143893,No
5182,Male,0,No,No,-0.8295205827584317,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.3231790220511994,-0.8820721433314754,No
5183,Female,1,Yes,Yes,0.06632741908223598,Yes,No,Yes,No,No,No,No,Month-to-month,0.4931650991303729,0.19348769395771626,Yes
5184,Female,0,Yes,No,1.4508197855632678,Yes,Yes,Yes,No,No,No,No,Two year,0.6626683931473177,1.5138378736399134,No
5185,Female,0,No,Yes,0.7178532386027215,Yes,Yes,No,Yes,Yes,Yes,No,One year,0.2006888271011353,0.5287205346666018,No
5186,Female,1,No,No,-1.2774445836787656,No,No,No,No,No,Yes,No,Month-to-month,-0.9409657120129912,-0.9896987163273729,Yes
5187,Female,1,No,No,0.35136996512244845,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.3174164112127704,0.8180482926936955,No
5188,Male,1,Yes,No,-0.0965540357978854,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,1.221032185203135,0.28143750878342705,No
5189,Male,0,No,No,-1.2774445836787656,Yes,No,Yes,No,No,No,No,Month-to-month,-0.3477041829536853,-0.981823601230112,No
5190,Male,1,Yes,Yes,-0.13727439951791576,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,1.302460238211275,0.3022392833960795,No
5191,Female,0,Yes,Yes,-0.38159658183809786,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.8753784091685812,-0.03592742372158956,No
5192,Male,0,No,Yes,1.125056875803025,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4893587220678117,-0.4808162788519973,No
5193,Female,0,Yes,No,1.6137012404433893,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.2733251120462157,-0.16113513602425694,No
5194,Male,0,No,Yes,-0.4223169455581282,Yes,No,Yes,Yes,No,Yes,No,Month-to-month,0.8188773111629334,-0.12275222210483461,Yes
5195,Male,0,No,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,0.3436033691154218,1.348526634035229,No
5196,Female,1,No,No,1.369379058123207,Yes,No,Yes,Yes,No,Yes,Yes,One year,1.440389389225063,2.187766840968805,No
5197,Female,0,Yes,No,1.6137012404433893,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,1.5085230662318745,2.5231540956992053,No
5198,Female,1,Yes,No,0.5956921474426305,Yes,Yes,No,No,No,No,No,Month-to-month,0.5180920541328647,0.6821198354687068,Yes
5199,Female,0,No,No,0.758573602322752,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,1.5533915852363596,1.5103966468747236,No
5200,Female,0,Yes,Yes,1.5322605130033284,Yes,No,Yes,Yes,No,Yes,Yes,One year,1.3872118852197473,2.25765021527727,No
5201,Male,0,No,No,-0.9516816739185228,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.491020519067978,-0.9331611253069825,No
5202,Male,0,Yes,Yes,1.0843365120829946,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,1.5400972092350305,1.8862624343879633,No
5203,Male,0,No,Yes,-1.1960038562387048,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,0.19736523310080326,-0.9062269081255947,No
5204,Male,1,Yes,No,0.22920887396235737,No,No,No,No,No,No,No,Month-to-month,-1.3265026160515319,-0.584119259245477,No
5205,Female,0,No,No,0.18848851024232702,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,0.8787020031689138,0.48643315191744524,No
5206,Male,0,No,No,0.18848851024232702,Yes,Yes,Yes,Yes,Yes,No,No,Two year,0.0278619390838584,0.015029203378333179,No
5207,Female,1,Yes,No,-0.3408762181180675,No,No,No,Yes,No,No,Yes,Month-to-month,-0.801374763999037,-0.5940238157683625,Yes
5208,Female,0,Yes,Yes,-0.748079855318371,Yes,Yes,Yes,No,Yes,No,No,Month-to-month,-0.17653909193657447,-0.6612821517110744,No
5209,Male,0,Yes,No,1.6137012404433893,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,1.5018758782312098,2.4585649164141086,No
5210,Male,0,Yes,No,0.8400143297628127,No,No,Yes,Yes,Yes,Yes,Yes,One year,-0.143303151933252,0.3990568748859326,Yes
5211,Female,0,Yes,No,-0.9924020376385531,Yes,No,No,No,No,No,Yes,Month-to-month,0.6693155811479823,-0.6682969601170378,Yes
5212,Male,0,Yes,Yes,1.6137012404433893,No,Yes,Yes,Yes,No,No,No,Two year,-0.8728320350061801,0.2132085704197642,No
5213,Female,1,Yes,No,-0.62591876415828,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.9235705221733989,-0.293401775024749,No
5214,Female,0,Yes,Yes,-1.2367242199587352,Yes,No,Yes,No,No,No,No,Month-to-month,0.2920876621102721,-0.9416318373443722,Yes
5215,Female,0,Yes,No,-0.9924020376385531,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4827115340671475,-0.9368450026774098,Yes
5216,Female,0,Yes,No,0.6364125111626608,No,No,Yes,Yes,No,No,No,One year,-0.9991286070188055,-0.29790184079461235,Yes
5217,Female,0,No,No,-0.9109613101984924,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.3381351950526947,-0.8865942682472695,No
5218,Male,0,Yes,Yes,-1.318164947398796,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4976677070686424,-1.005779833710855,No
5219,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4677553610656522,-0.9966914655874056,No
5220,Female,0,No,No,-0.13727439951791576,Yes,Yes,No,Yes,Yes,No,No,One year,-0.22473120494139212,-0.24054806137478588,No
5221,Female,1,Yes,Yes,1.3286586944031769,Yes,No,Yes,Yes,No,Yes,Yes,One year,1.4187860282229037,2.10345678522166,No
5222,Female,0,No,No,-0.9924020376385531,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,0.02453834508352634,-0.7529158439072124,No
5223,Male,0,Yes,No,1.1657772395230555,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3065610520495383,-0.3269757951312782,No
5224,Female,1,No,No,0.5142514200025698,Yes,No,No,Yes,No,Yes,Yes,One year,1.1761636661986499,0.9618077467240838,No
5225,Male,0,Yes,Yes,1.6137012404433893,Yes,No,Yes,Yes,No,Yes,Yes,One year,1.3190782082129364,2.2850035562313415,No
5226,Male,0,Yes,Yes,-0.8295205827584317,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4494755940638249,-0.8707558014690251,No
5227,Male,0,No,No,-1.0331224013585834,Yes,No,No,No,No,Yes,Yes,Month-to-month,1.044881703185526,-0.7235551206734474,No
5228,Male,0,No,No,-0.9516816739185228,Yes,No,No,No,No,No,No,Month-to-month,-0.6767399889865777,-0.8521820005953736,No
5229,Female,1,Yes,No,0.43281069256250915,Yes,No,No,Yes,Yes,Yes,Yes,One year,1.422109622223236,0.9944994009933846,Yes
5230,Male,0,Yes,Yes,1.0436161483629645,Yes,No,No,Yes,Yes,No,Yes,Two year,0.9833952141793793,1.4488075114362022,No
5231,Male,1,Yes,No,-0.6666391278783103,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,1.1296333501939984,-0.3053798912651205,Yes
5232,Male,0,Yes,Yes,-1.2367242199587352,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.477726143066649,-0.9880222212366395,No
5233,Female,0,Yes,No,-0.9924020376385531,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.2093996062019723,-0.6339067516110726,Yes
5234,Female,0,Yes,No,0.3106496014024181,Yes,Yes,No,Yes,No,Yes,Yes,One year,1.3622849302172555,0.8597841967945847,No
5235,Male,0,No,No,-0.9516816739185228,Yes,Yes,No,No,No,No,No,Month-to-month,0.544680806135523,-0.6596938932040637,No
5236,Male,0,No,No,0.35136996512244845,Yes,No,Yes,No,Yes,Yes,No,One year,0.8238627021634315,0.6397221569898968,No
5237,Female,0,No,No,-0.2594354906780068,Yes,No,Yes,Yes,No,No,No,Month-to-month,-0.3327480099521901,-0.3850795855127485,No
5238,Female,0,Yes,No,0.025607055362205634,Yes,No,Yes,No,Yes,No,No,One year,-0.3659839499555126,-0.1863707989689806,No
5239,Male,0,Yes,Yes,1.4508197855632678,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,1.3622849302172555,2.2247820878405236,No
5240,Female,1,Yes,No,1.3286586944031769,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,1.3656085242175875,1.961395885427936,No
5241,Male,0,No,No,0.9214550572028734,Yes,No,Yes,No,Yes,No,Yes,One year,-0.018668376920792765,0.5945229669778874,No
5242,Male,0,No,No,-0.5037576729981889,Yes,No,No,Yes,No,Yes,No,Month-to-month,0.7956121531606076,-0.2286581817181372,Yes
5243,Male,0,No,No,-0.5444780367182193,Yes,No,No,No,Yes,No,Yes,One year,0.7623762131572851,-0.244320175328936,No
5244,Female,0,No,No,0.5142514200025698,Yes,No,No,Yes,No,No,Yes,Month-to-month,0.8155537171626008,0.8437251385570331,No
5245,Female,0,Yes,Yes,1.5322605130033284,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4827115340671475,-0.3831824989627081,No
5246,Female,0,No,No,-1.2367242199587352,Yes,No,No,No,No,Yes,No,Month-to-month,0.4981504901308714,-0.9332052435988438,Yes
5247,Female,0,No,No,-0.21871512695797646,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.9900424021800438,0.19626714634498466,Yes
5248,Female,0,Yes,No,-0.8295205827584317,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4860351280674797,-0.8890648925915082,No
5249,Male,0,No,Yes,1.6137012404433893,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.08103944308917463,1.0552944071784007,No
5250,Male,0,No,No,-0.8295205827584317,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.9900424021800438,-0.48802961957133706,No
5251,Female,1,No,No,-1.1145631287986442,Yes,No,No,No,No,No,No,Month-to-month,0.142525932095321,-0.8652630741322802,Yes
5252,Male,1,Yes,No,1.5729808767233588,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1.42044782522307,2.397306668164548,No
5253,Male,1,No,No,0.10704778280226633,Yes,No,No,Yes,Yes,Yes,Yes,One year,0.27380789510844483,0.08449345391411522,No
5254,Male,0,Yes,Yes,1.5322605130033284,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.6614083902471577,2.4541089689361066,No
5255,Female,0,No,No,-0.055833672077855064,Yes,No,No,No,No,No,No,Month-to-month,0.37517751211857825,-0.022912527622475094,No
5256,Male,0,Yes,Yes,0.7992939660427822,Yes,No,No,Yes,Yes,No,Yes,Two year,1.0465435001856922,1.1958332259029063,Yes
5257,Male,1,No,No,0.18848851024232702,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,1.2077378092018058,0.6460310727260777,Yes
5258,Male,0,No,No,1.4915401492832983,Yes,No,Yes,No,Yes,Yes,Yes,One year,1.327387193213767,2.179715252704099,Yes
5259,Male,1,Yes,No,-0.0965540357978854,Yes,No,No,No,No,No,No,Month-to-month,0.4366640011247251,0.031639740264151985,No
5260,Female,0,No,No,0.025607055362205634,Yes,Yes,No,No,No,No,Yes,Month-to-month,0.8604222361670865,0.31318061977770784,No
5261,Male,1,Yes,No,0.880734693482843,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,1.5184938482328711,1.6756196498956852,No
5262,Female,0,No,No,1.0843365120829946,Yes,Yes,No,No,Yes,No,Yes,One year,0.1308933530941583,0.7902537688210104,No
5263,Male,1,No,No,0.9214550572028734,No,Yes,Yes,No,No,Yes,No,Month-to-month,-0.6617838159850825,0.08793468067930489,No
5264,Male,1,Yes,No,1.4915401492832983,No,No,No,Yes,No,No,No,One year,-1.1619847130350858,-0.06416313051288873,No
5265,Female,0,No,No,1.369379058123207,Yes,No,Yes,No,No,Yes,No,One year,0.8022593411612722,1.6413617962653047,No
5266,Male,0,Yes,Yes,0.18848851024232702,Yes,Yes,No,Yes,Yes,No,No,One year,-0.19980424993890028,-0.03380974571224224,No
5267,Male,1,Yes,No,-0.9516816739185228,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4926823160681442,-0.9249771821666918,No
5268,Male,0,Yes,Yes,1.4915401492832983,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,0.7357874611546272,1.7269512824764301,No
5269,Male,0,No,No,-0.9109613101984924,Yes,No,Yes,No,No,Yes,No,Month-to-month,-0.1698919039359101,-0.723886007862408,No
5270,Male,0,No,Yes,0.3106496014024181,Yes,Yes,Yes,No,No,No,No,Month-to-month,-0.3161300399505289,-0.062001334211680054,Yes
5271,Male,0,No,Yes,-0.7888002190384014,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.05445069108651675,-0.6388259411536192,No
5272,Female,0,No,No,-1.0738427650786138,Yes,No,Yes,No,No,Yes,No,Month-to-month,0.8421424691652587,-0.775791178237351,Yes
5273,Female,0,Yes,Yes,1.4915401492832983,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4827115340671475,-0.4156976800645636,No
5274,Female,1,Yes,No,1.369379058123207,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,1.440389389225063,2.162773828629319,No
5275,Male,0,No,No,-0.8702409464784621,Yes,No,No,Yes,No,No,No,Month-to-month,-0.3659839499555126,-0.7375406191935128,Yes
5276,Male,0,Yes,Yes,0.5549717837226001,Yes,Yes,No,Yes,Yes,No,No,One year,-0.2612907389450469,0.1236925562329735,No
5277,Female,0,No,No,-1.0738427650786138,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.8155537171626008,-0.75095257991938,Yes
5278,Female,0,Yes,Yes,0.9621754209229036,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1.4902432992300467,1.6205820807985827,No
5279,Male,0,Yes,Yes,1.5322605130033284,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3165318340505352,-0.21599623195391396,No
5280,Female,0,Yes,Yes,0.025607055362205634,Yes,No,No,Yes,Yes,Yes,Yes,One year,0.47820892612887816,0.11103060646875035,No
5281,Female,0,Yes,Yes,1.6137012404433893,Yes,Yes,Yes,No,Yes,No,No,Two year,0.06608327008767942,1.0943832137676057,No
5282,Female,0,Yes,No,-1.1960038562387048,Yes,No,No,No,No,Yes,Yes,Month-to-month,1.0116457631822036,-0.8765794159947307,Yes
5283,Female,0,No,Yes,-0.5444780367182193,Yes,No,No,No,Yes,No,No,Month-to-month,-0.5305018529719588,-0.5850457433745665,No
5284,Female,1,No,No,-1.1145631287986442,No,No,No,No,No,Yes,Yes,Month-to-month,-0.6335332669822583,-0.9184256158252732,Yes
5285,Female,0,Yes,No,1.5729808767233588,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,0.5297246331340278,1.511190776128229,No
5286,Male,0,Yes,No,-0.9924020376385531,Yes,Yes,No,No,No,No,No,Month-to-month,0.3236618051134285,-0.7367023716481461,Yes
5287,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4694171580658184,-0.9967135247333362,No
5288,Female,0,No,No,-1.2774445836787656,Yes,No,No,No,No,Yes,No,Month-to-month,0.4948268961305394,-0.970639614243246,Yes
5289,Female,0,No,No,1.1657772395230555,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,1.6730409692483204,2.079699085054293,No
5290,Female,0,Yes,Yes,1.5729808767233588,No,Yes,Yes,No,Yes,Yes,Yes,Two year,-0.16823010693574386,0.8130629257133567,No
5291,Female,0,Yes,No,1.4508197855632678,Yes,No,Yes,Yes,No,No,No,One year,0.720831288153132,1.5367352671159824,No
5292,Male,0,No,No,0.5549717837226001,No,No,No,Yes,Yes,No,No,One year,-1.0323645470221279,-0.3273066823202388,No
5293,Male,0,No,No,0.025607055362205634,Yes,Yes,No,No,No,No,No,One year,0.5097830691320341,0.14275165831710054,No
5294,Female,0,Yes,Yes,0.8400143297628127,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,1.3057838322116073,1.4500207644623908,No
5295,Female,1,Yes,No,0.7178532386027215,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1.461992750227223,1.3906816619088012,No
5296,Female,0,No,No,1.002895784642934,No,Yes,No,Yes,Yes,No,No,One year,-0.7864185909975417,-0.009478507750677361,No
5297,Female,0,Yes,Yes,0.880734693482843,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4760643460664828,-0.5238536725627979,No
5298,Female,1,Yes,No,1.125056875803025,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.3672703212177542,1.8183423240673304,No
5299,Female,1,Yes,No,-0.1779947632379461,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,1.2143849972024705,0.23491477001557537,Yes
5300,Female,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No,No,Yes,No,Month-to-month,0.5081212721318681,-0.9704631410758002,Yes
5301,Male,0,Yes,Yes,-0.13727439951791576,Yes,No,No,Yes,No,No,Yes,Month-to-month,0.8122301231622688,0.18468609473136585,Yes
5302,Female,0,Yes,Yes,-0.9109613101984924,Yes,No,Yes,No,Yes,No,Yes,Month-to-month,0.02453834508352634,-0.7336140912178477,No
5303,Male,0,No,Yes,0.43281069256250915,No,Yes,Yes,Yes,No,No,No,Month-to-month,-0.8080219519997013,-0.16186308783997017,No
5304,Male,1,Yes,No,-0.7888002190384014,Yes,No,No,No,No,No,No,Month-to-month,0.18905624809997262,-0.6311714175156655,No
5305,Female,0,Yes,No,0.43281069256250915,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,0.466576347127715,0.5208454195693412,No
5306,Male,0,Yes,Yes,-0.5444780367182193,Yes,No,No,No,No,No,Yes,Month-to-month,0.6277706561438292,-0.3591159707523117,Yes
5307,Male,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.8421424691652587,-0.9660292527437292,No
5308,Female,0,No,No,1.4915401492832983,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,0.5878875281398422,1.4451236340657752,No
5309,Female,0,Yes,No,1.1657772395230555,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.479387940066815,-0.4415951173872083,No
5310,Male,0,Yes,No,0.43281069256250915,Yes,Yes,Yes,No,Yes,No,No,Month-to-month,0.04946530008601819,0.27689332472170225,No
5311,Female,0,Yes,No,-1.0738427650786138,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.504314895069307,-0.9412347727176195,Yes
5312,Male,0,No,No,-1.2774445836787656,Yes,No,No,No,Yes,No,No,Month-to-month,-0.44907379996381874,-0.983169209131885,Yes
5313,Male,0,Yes,No,0.9621754209229036,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.82884809316393,1.1793771030386022,No
5314,Female,0,Yes,No,1.5322605130033284,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,-0.007035797919630092,0.9817050963535772,No
5315,Male,0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,-0.6368568609825906,-0.9856618926220544,Yes
5316,Male,0,Yes,Yes,0.6771328748826912,Yes,No,Yes,Yes,No,Yes,No,One year,0.9601300561770538,0.9884331358624414,No
5317,Female,0,No,No,-1.0738427650786138,Yes,No,No,No,Yes,No,No,Month-to-month,-0.5022513039691348,-0.8878295804193889,Yes
5318,Female,0,Yes,Yes,-0.015113308357824713,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,0.2937494591104381,0.01637481128010591,No
5319,Female,1,Yes,No,1.6137012404433893,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,1.4952286902305454,2.556926648119111,No
5320,Male,0,No,Yes,0.18848851024232702,Yes,Yes,Yes,No,Yes,No,No,Two year,-0.11006721192992953,0.009977658960202189,No
5321,Female,0,Yes,No,1.4915401492832983,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,1.3838882912194153,2.1936345737863716,No
5322,Female,0,Yes,No,-0.2594354906780068,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0.5696077611380149,-0.08875907822562201,No
5323,Female,0,Yes,Yes,1.0436161483629645,Yes,No,Yes,Yes,No,Yes,Yes,One year,1.3440051632154282,1.7407603078290497,No
5324,Male,0,No,No,-0.3408762181180675,Yes,No,No,No,Yes,No,No,One year,-0.33773340095268845,-0.4577203530625518,No
5325,Male,0,Yes,Yes,-1.1145631287986442,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4694171580658184,-0.9619041924546878,No
5326,Male,0,Yes,Yes,-0.7073594915983407,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4876969250676457,-0.878697094004078,Yes
5327,Female,0,Yes,Yes,-0.0965540357978854,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4976677070686424,-0.7414009697313858,No
5328,Female,0,Yes,No,0.9214550572028734,Yes,Yes,Yes,No,Yes,No,No,One year,0.042818112085353605,0.5216395488228462,No
5329,Female,0,Yes,No,-0.30015585439803716,No,No,No,No,No,Yes,No,Month-to-month,-1.0223937650211312,-0.6294508041330706,Yes
5330,Male,1,Yes,No,-0.9109613101984924,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-month,0.9219087251732329,-0.5936708694334712,Yes
5331,Male,0,Yes,Yes,0.47353105628253944,No,Yes,Yes,Yes,Yes,No,Yes,Two year,-0.35601316795451593,0.04211783458123567,No
5332,Female,0,No,No,0.5956921474426305,Yes,Yes,Yes,No,Yes,No,No,One year,-0.19481885893840195,0.23528977549639749,No
5333,Female,0,Yes,Yes,-0.7888002190384014,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.7839795741594444,-0.4663013608295951,Yes
5334,Female,0,Yes,Yes,0.6771328748826912,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,1.435403998224565,1.3294895910970326,Yes
5335,Female,0,Yes,No,1.2879383306831464,Yes,Yes,No,No,Yes,Yes,Yes,One year,1.068146861187852,1.7800035284397697,No
5336,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.517609271070636,-0.9973532399653268,No
5337,Male,0,No,No,-0.5037576729981889,Yes,No,No,No,Yes,No,No,Month-to-month,-0.4906187249679718,-0.5632513071950325,No
5338,Female,0,Yes,No,0.18848851024232702,No,Yes,No,No,Yes,Yes,No,Two year,-0.6435040489832552,-0.30293132606681256,No
5339,Male,0,Yes,Yes,-0.0965540357978854,Yes,No,No,No,No,Yes,No,Month-to-month,0.6875953481498096,0.10156723286447886,No
5340,Female,0,No,No,0.22920887396235737,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,0.642726829145324,0.40055689680922046,No
5341,Female,1,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,0.32200000811326246,-0.9729337654200391,Yes
5342,Female,0,No,No,0.18848851024232702,Yes,No,No,No,No,Yes,Yes,Month-to-month,-0.00038860991896550476,0.028882347022814177,Yes
5343,Female,0,Yes,No,0.7992939660427822,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.04946530008601819,0.46340340356579174,No
5344,Male,0,No,Yes,1.5729808767233588,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,0.4034280611214026,1.430741070918957,No
5345,Male,0,No,No,-0.2594354906780068,Yes,No,Yes,Yes,No,Yes,No,Month-to-month,0.8321716871642622,0.024514636128535248,Yes
5346,Male,0,No,No,1.369379058123207,Yes,Yes,Yes,Yes,No,No,Yes,Two year,0.32698539911376057,1.1111922829668008,No
5347,Male,0,Yes,No,1.6137012404433893,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.7345274582544672,2.7859226420257333,No
5348,Male,0,No,Yes,-0.30015585439803716,No,Yes,No,No,No,Yes,No,One year,-0.801374763999037,-0.5775897520499892,No
5349,Male,0,Yes,Yes,1.4915401492832983,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.6481140142458286,2.376240183800727,No
5350,Male,0,Yes,Yes,0.8400143297628127,Yes,Yes,Yes,No,No,No,Yes,Two year,0.16412929309748078,0.6204424634464628,No
5351,Female,0,No,No,-0.8295205827584317,Yes,No,No,Yes,No,Yes,Yes,One year,1.0216165451832002,-0.5137947020183975,Yes
5352,Male,0,No,No,-0.2594354906780068,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,1.1263097561936661,0.11350123081298899,No
5353,Male,0,No,No,-0.46303730927815856,Yes,No,No,Yes,No,No,Yes,Month-to-month,-0.10342002392926519,-0.39094731833031543,No
5354,Female,0,No,Yes,-1.2774445836787656,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.8172155141627669,-0.9663601399326898,No
5355,Male,0,No,No,0.6364125111626608,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,1.0182929511828682,0.9554105944041801,No
5356,Female,0,Yes,No,-0.2594354906780068,No,Yes,No,Yes,No,No,No,One year,-0.9758634490164798,-0.574038229555146,No
5357,Male,0,Yes,No,1.125056875803025,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4893587220678117,-0.4507055446565884,No
5358,Male,0,No,No,-0.5851984004382496,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5126238800701375,-0.8595938736280897,No
5359,Female,1,No,No,-0.9109613101984924,No,No,No,No,Yes,No,No,Month-to-month,-1.166970104035584,-0.8772191312267209,Yes
5360,Male,0,Yes,Yes,-1.1145631287986442,Yes,Yes,No,Yes,No,No,No,Month-to-month,0.6560212051466532,-0.80559308438973,Yes
5361,Female,0,No,Yes,-1.1552834925186746,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4744025490663168,-0.9683895813583143,No
5362,Male,0,Yes,Yes,1.3286586944031769,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.329826210051864,-0.24910700999589847,No
5363,Male,0,Yes,Yes,1.5322605130033284,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3098846460498705,-0.2490849508499677,No
5364,Male,0,No,No,-0.5851984004382496,Yes,No,No,Yes,No,No,Yes,Month-to-month,0.8620840331672525,-0.3011004169545642,Yes
5365,Male,0,No,Yes,1.2064976032430856,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4876969250676457,-0.45425706715143155,No
